Array Size, Qty operations, method
34,215,Quicksort
34,135,Radixsort
35,847,Bubblesort
35,612,Insertionsort
35,511,Heapsort
35,536,Mergesort
35,273,Quicksort
35,139,Radixsort
36,943,Bubblesort
36,696,Insertionsort
36,501,Heapsort
36,548,Mergesort
36,282,Quicksort
36,143,Radixsort
37,979,Bubblesort
37,698,Insertionsort
37,543,Heapsort
37,564,Mergesort
37,304,Quicksort
37,147,Radixsort
38,1087,Bubblesort
38,842,Insertionsort
38,530,Heapsort
38,576,Mergesort
38,285,Quicksort
38,151,Radixsort
39,1096,Bubblesort
39,786,Insertionsort
39,563,Heapsort
39,590,Mergesort
39,256,Quicksort
39,155,Radixsort
40,1249,Bubblesort
40,1016,Insertionsort
40,577,Heapsort
40,604,Mergesort
40,285,Quicksort
40,159,Radixsort
41,1179,Bubblesort
41,798,Insertionsort
41,607,Heapsort
41,628,Mergesort
41,301,Quicksort
41,163,Radixsort
42,1259,Bubblesort
42,884,Insertionsort
42,642,Heapsort
42,640,Mergesort
42,291,Quicksort
42,167,Radixsort
43,1336,Bubblesort
43,950,Insertionsort
43,633,Heapsort
43,654,Mergesort
43,340,Quicksort
43,171,Radixsort
44,1368,Bubblesort
44,930,Insertionsort
44,662,Heapsort
44,668,Mergesort
44,354,Quicksort
44,175,Radixsort
45,1403,Bubblesort
45,928,Insertionsort
45,674,Heapsort
45,686,Mergesort
45,363,Quicksort
45,179,Radixsort
46,1540,Bubblesort
46,1120,Insertionsort
46,697,Heapsort
46,700,Mergesort
46,335,Quicksort
46,183,Radixsort
47,1572,Bubblesort
47,1078,Insertionsort
47,709,Heapsort
47,716,Mergesort
47,439,Quicksort
47,187,Radixsort
48,1797,Bubblesort
48,1432,Insertionsort
48,723,Heapsort
48,732,Mergesort
48,428,Quicksort
48,191,Radixsort
49,1968,Bubblesort
49,1690,Insertionsort
49,714,Heapsort
49,772,Mergesort
49,391,Quicksort
49,195,Radixsort
50,1891,Bubblesort
50,1442,Insertionsort
50,755,Heapsort
50,784,Mergesort
50,402,Quicksort
50,199,Radixsort
51,1879,Bubblesort
51,1328,Insertionsort
51,797,Heapsort
51,798,Mergesort
51,419,Quicksort
51,203,Radixsort
52,2075,Bubblesort
52,1638,Insertionsort
52,787,Heapsort
52,812,Mergesort
52,377,Quicksort
52,207,Radixsort
53,1952,Bubblesort
53,1294,Insertionsort
53,847,Heapsort
53,830,Mergesort
53,501,Quicksort
53,211,Radixsort
54,2048,Bubblesort
54,1382,Insertionsort
54,867,Heapsort
54,844,Mergesort
54,466,Quicksort
54,215,Radixsort
55,2210,Bubblesort
55,1558,Insertionsort
55,885,Heapsort
55,860,Mergesort
55,642,Quicksort
55,219,Radixsort
56,2224,Bubblesort
56,1484,Insertionsort
56,902,Heapsort
56,876,Mergesort
56,549,Quicksort
56,223,Radixsort
57,2383,Bubblesort
57,1812,Insertionsort
57,902,Heapsort
57,902,Mergesort
57,440,Quicksort
57,227,Radixsort
58,2347,Bubblesort
58,1574,Insertionsort
58,940,Heapsort
58,916,Mergesort
58,464,Quicksort
58,231,Radixsort
59,2536,Bubblesort
59,1766,Insertionsort
59,949,Heapsort
59,932,Mergesort
59,485,Quicksort
59,235,Radixsort
60,2612,Bubblesort
60,1830,Insertionsort
60,981,Heapsort
60,948,Mergesort
60,586,Quicksort
60,239,Radixsort
61,2733,Bubblesort
61,1972,Insertionsort
61,1002,Heapsort
61,968,Mergesort
61,468,Quicksort
61,243,Radixsort
62,2939,Bubblesort
62,2244,Insertionsort
62,1028,Heapsort
62,984,Mergesort
62,551,Quicksort
62,247,Radixsort
63,2959,Bubblesort
63,2154,Insertionsort
63,1010,Heapsort
63,1002,Mergesort
63,526,Quicksort
63,251,Radixsort
64,3194,Bubblesort
64,2482,Insertionsort
64,1030,Heapsort
64,1020,Mergesort
64,573,Quicksort
64,255,Radixsort
65,3186,Bubblesort
65,2374,Insertionsort
65,1060,Heapsort
65,1154,Mergesort
65,623,Quicksort
65,259,Radixsort
66,3289,Bubblesort
66,2420,Insertionsort
66,1074,Heapsort
66,1164,Mergesort
66,578,Quicksort
66,263,Radixsort
67,3461,Bubblesort
67,2640,Insertionsort
67,1107,Heapsort
67,1176,Mergesort
67,567,Quicksort
67,267,Radixsort
68,3421,Bubblesort
68,2450,Insertionsort
68,1157,Heapsort
68,1188,Mergesort
68,601,Quicksort
68,271,Radixsort
69,3589,Bubblesort
69,2678,Insertionsort
69,1163,Heapsort
69,1204,Mergesort
69,531,Quicksort
69,275,Radixsort
70,3611,Bubblesort
70,2580,Insertionsort
70,1153,Heapsort
70,1216,Mergesort
70,646,Quicksort
70,279,Radixsort
71,3693,Bubblesort
71,2622,Insertionsort
71,1204,Heapsort
71,1230,Mergesort
71,710,Quicksort
71,283,Radixsort
72,3802,Bubblesort
72,2716,Insertionsort
72,1200,Heapsort
72,1244,Mergesort
72,590,Quicksort
72,287,Radixsort
73,3920,Bubblesort
73,2728,Insertionsort
73,1239,Heapsort
73,1268,Mergesort
73,817,Quicksort
73,291,Radixsort
74,3956,Bubblesort
74,2688,Insertionsort
74,1265,Heapsort
74,1280,Mergesort
74,716,Quicksort
74,295,Radixsort
75,3924,Bubblesort
75,2510,Insertionsort
75,1340,Heapsort
75,1294,Mergesort
75,824,Quicksort
75,299,Radixsort
76,4153,Bubblesort
76,2830,Insertionsort
76,1333,Heapsort
76,1308,Mergesort
76,810,Quicksort
76,303,Radixsort
77,4467,Bubblesort
77,3324,Insertionsort
77,1306,Heapsort
77,1326,Mergesort
77,750,Quicksort
77,307,Radixsort
78,4268,Bubblesort
78,2814,Insertionsort
78,1353,Heapsort
78,1340,Mergesort
78,676,Quicksort
78,311,Radixsort
79,4504,Bubblesort
79,3008,Insertionsort
79,1386,Heapsort
79,1356,Mergesort
79,735,Quicksort
79,315,Radixsort
80,4464,Bubblesort
80,2788,Insertionsort
80,1412,Heapsort
80,1372,Mergesort
80,765,Quicksort
80,319,Radixsort
81,4815,Bubblesort
81,3432,Insertionsort
81,1421,Heapsort
81,1412,Mergesort
81,791,Quicksort
81,323,Radixsort
82,4841,Bubblesort
82,3274,Insertionsort
82,1465,Heapsort
82,1424,Mergesort
82,728,Quicksort
82,327,Radixsort
83,4936,Bubblesort
83,3464,Insertionsort
83,1465,Heapsort
83,1438,Mergesort
83,864,Quicksort
83,331,Radixsort
84,5039,Bubblesort
84,3538,Insertionsort
84,1494,Heapsort
84,1452,Mergesort
84,901,Quicksort
84,335,Radixsort
85,5315,Bubblesort
85,3750,Insertionsort
85,1485,Heapsort
85,1470,Mergesort
85,942,Quicksort
85,339,Radixsort
86,5290,Bubblesort
86,3512,Insertionsort
86,1562,Heapsort
86,1484,Mergesort
86,846,Quicksort
86,343,Radixsort
87,5463,Bubblesort
87,3642,Insertionsort
87,1580,Heapsort
87,1500,Mergesort
87,851,Quicksort
87,347,Radixsort
88,5955,Bubblesort
88,4556,Insertionsort
88,1585,Heapsort
88,1516,Mergesort
88,850,Quicksort
88,351,Radixsort
89,5685,Bubblesort
89,3814,Insertionsort
89,1576,Heapsort
89,1542,Mergesort
89,753,Quicksort
89,355,Radixsort
90,5920,Bubblesort
90,4116,Insertionsort
90,1614,Heapsort
90,1556,Mergesort
90,765,Quicksort
90,359,Radixsort
91,5991,Bubblesort
91,4090,Insertionsort
91,1620,Heapsort
91,1572,Mergesort
91,759,Quicksort
91,363,Radixsort
92,6234,Bubblesort
92,4472,Insertionsort
92,1652,Heapsort
92,1588,Mergesort
92,959,Quicksort
92,367,Radixsort
93,6398,Bubblesort
93,4502,Insertionsort
93,1697,Heapsort
93,1608,Mergesort
93,925,Quicksort
93,371,Radixsort
94,6337,Bubblesort
94,4122,Insertionsort
94,1720,Heapsort
94,1624,Mergesort
94,1071,Quicksort
94,375,Radixsort
95,6795,Bubblesort
95,4992,Insertionsort
95,1699,Heapsort
95,1642,Mergesort
95,1039,Quicksort
95,379,Radixsort
96,6847,Bubblesort
96,5062,Insertionsort
96,1710,Heapsort
96,1660,Mergesort
96,941,Quicksort
96,383,Radixsort
97,7223,Bubblesort
97,5480,Insertionsort
97,1743,Heapsort
97,1732,Mergesort
97,969,Quicksort
97,387,Radixsort
98,7157,Bubblesort
98,5270,Insertionsort
98,1787,Heapsort
98,1744,Mergesort
98,991,Quicksort
98,391,Radixsort
99,7253,Bubblesort
99,5066,Insertionsort
99,1829,Heapsort
99,1758,Mergesort
99,960,Quicksort
99,395,Radixsort
100,7261,Bubblesort
100,5142,Insertionsort
100,1840,Heapsort
100,1772,Mergesort
100,1043,Quicksort
100,399,Radixsort
101,7492,Bubblesort
101,5090,Insertionsort
101,1903,Heapsort
101,1790,Mergesort
101,1051,Quicksort
101,403,Radixsort
102,7773,Bubblesort
102,5558,Insertionsort
102,1905,Heapsort
102,1804,Mergesort
102,984,Quicksort
102,407,Radixsort
103,8151,Bubblesort
103,6052,Insertionsort
103,1875,Heapsort
103,1820,Mergesort
103,1008,Quicksort
103,411,Radixsort
104,7771,Bubblesort
104,5332,Insertionsort
104,1913,Heapsort
104,1836,Mergesort
104,1005,Quicksort
104,415,Radixsort
105,8003,Bubblesort
105,5452,Insertionsort
105,1913,Heapsort
105,1862,Mergesort
105,1186,Quicksort
105,419,Radixsort
106,8029,Bubblesort
106,5352,Insertionsort
106,2017,Heapsort
106,1876,Mergesort
106,1102,Quicksort
106,423,Radixsort
107,8352,Bubblesort
107,5846,Insertionsort
107,2029,Heapsort
107,1892,Mergesort
107,1195,Quicksort
107,427,Radixsort
108,9093,Bubblesort
108,6918,Insertionsort
108,2013,Heapsort
108,1908,Mergesort
108,1027,Quicksort
108,431,Radixsort
109,8389,Bubblesort
109,5364,Insertionsort
109,2085,Heapsort
109,1928,Mergesort
109,1093,Quicksort
109,435,Radixsort
110,8924,Bubblesort
110,6274,Insertionsort
110,2090,Heapsort
110,1944,Mergesort
110,1134,Quicksort
110,439,Radixsort
111,9139,Bubblesort
111,6442,Insertionsort
111,2102,Heapsort
111,1962,Mergesort
111,1211,Quicksort
111,443,Radixsort
112,9168,Bubblesort
112,6306,Insertionsort
112,2101,Heapsort
112,1980,Mergesort
112,1163,Quicksort
112,447,Radixsort
113,9463,Bubblesort
113,6722,Insertionsort
113,2167,Heapsort
113,2022,Mergesort
113,1170,Quicksort
113,451,Radixsort
114,9560,Bubblesort
114,6640,Insertionsort
114,2142,Heapsort
114,2036,Mergesort
114,1193,Quicksort
114,455,Radixsort
115,9894,Bubblesort
115,7138,Insertionsort
115,2223,Heapsort
115,2052,Mergesort
115,1369,Quicksort
115,459,Radixsort
116,9759,Bubblesort
116,6842,Insertionsort
116,2162,Heapsort
116,2068,Mergesort
116,1216,Quicksort
116,463,Radixsort
117,9797,Bubblesort
117,6532,Insertionsort
117,2249,Heapsort
117,2088,Mergesort
117,1270,Quicksort
117,467,Radixsort
118,10436,Bubblesort
118,7710,Insertionsort
118,2224,Heapsort
118,2104,Mergesort
118,1472,Quicksort
118,471,Radixsort
119,10754,Bubblesort
119,8026,Insertionsort
119,2275,Heapsort
119,2122,Mergesort
119,1245,Quicksort
119,475,Radixsort
120,10292,Bubblesort
120,7018,Insertionsort
120,2280,Heapsort
120,2140,Mergesort
120,1203,Quicksort
120,479,Radixsort
121,10593,Bubblesort
121,7176,Insertionsort
121,2295,Heapsort
121,2168,Mergesort
121,1367,Quicksort
121,483,Radixsort
122,10873,Bubblesort
122,7448,Insertionsort
122,2324,Heapsort
122,2184,Mergesort
122,1677,Quicksort
122,487,Radixsort
123,10947,Bubblesort
123,7674,Insertionsort
123,2360,Heapsort
123,2202,Mergesort
123,1709,Quicksort
123,491,Radixsort
124,11294,Bubblesort
124,8064,Insertionsort
124,2407,Heapsort
124,2220,Mergesort
124,1395,Quicksort
124,495,Radixsort
125,11187,Bubblesort
125,7518,Insertionsort
125,2407,Heapsort
125,2242,Mergesort
125,1253,Quicksort
125,499,Radixsort
126,11812,Bubblesort
126,8478,Insertionsort
126,2433,Heapsort
126,2260,Mergesort
126,1421,Quicksort
126,503,Radixsort
127,12097,Bubblesort
127,8934,Insertionsort
127,2418,Heapsort
127,2280,Mergesort
127,1358,Quicksort
127,507,Radixsort
128,12214,Bubblesort
128,8856,Insertionsort
128,2486,Heapsort
128,2300,Mergesort
128,1460,Quicksort
128,511,Radixsort
129,12035,Bubblesort
129,8334,Insertionsort
129,2462,Heapsort
129,2562,Mergesort
129,1526,Quicksort
129,515,Radixsort
130,12127,Bubblesort
130,8298,Insertionsort
130,2527,Heapsort
130,2572,Mergesort
130,1306,Quicksort
130,519,Radixsort
131,12714,Bubblesort
131,9494,Insertionsort
131,2518,Heapsort
131,2584,Mergesort
131,1739,Quicksort
131,523,Radixsort
132,12930,Bubblesort
132,9308,Insertionsort
132,2553,Heapsort
132,2596,Mergesort
132,1369,Quicksort
132,527,Radixsort
133,13267,Bubblesort
133,9678,Insertionsort
133,2610,Heapsort
133,2612,Mergesort
133,1402,Quicksort
133,531,Radixsort
134,13026,Bubblesort
134,9054,Insertionsort
134,2597,Heapsort
134,2624,Mergesort
134,1459,Quicksort
134,535,Radixsort
135,13659,Bubblesort
135,9696,Insertionsort
135,2648,Heapsort
135,2638,Mergesort
135,1505,Quicksort
135,539,Radixsort
136,13407,Bubblesort
136,8982,Insertionsort
136,2671,Heapsort
136,2652,Mergesort
136,1520,Quicksort
136,543,Radixsort
137,13425,Bubblesort
137,8688,Insertionsort
137,2695,Heapsort
137,2676,Mergesort
137,1377,Quicksort
137,547,Radixsort
138,13962,Bubblesort
138,9654,Insertionsort
138,2703,Heapsort
138,2688,Mergesort
138,1726,Quicksort
138,551,Radixsort
139,14164,Bubblesort
139,9794,Insertionsort
139,2745,Heapsort
139,2702,Mergesort
139,1735,Quicksort
139,555,Radixsort
140,14907,Bubblesort
140,11050,Insertionsort
140,2714,Heapsort
140,2716,Mergesort
140,1406,Quicksort
140,559,Radixsort
141,14821,Bubblesort
141,10724,Insertionsort
141,2798,Heapsort
141,2734,Mergesort
141,1455,Quicksort
141,563,Radixsort
142,14578,Bubblesort
142,9656,Insertionsort
142,2827,Heapsort
142,2748,Mergesort
142,1829,Quicksort
142,567,Radixsort
143,14841,Bubblesort
143,10438,Insertionsort
143,2857,Heapsort
143,2764,Mergesort
143,1735,Quicksort
143,571,Radixsort
144,15480,Bubblesort
144,11044,Insertionsort
144,2859,Heapsort
144,2780,Mergesort
144,1709,Quicksort
144,575,Radixsort
145,15699,Bubblesort
145,11266,Insertionsort
145,2850,Heapsort
145,2820,Mergesort
145,1730,Quicksort
145,579,Radixsort
146,15739,Bubblesort
146,10840,Insertionsort
146,2960,Heapsort
146,2832,Mergesort
146,2115,Quicksort
146,583,Radixsort
147,16102,Bubblesort
147,11312,Insertionsort
147,2930,Heapsort
147,2846,Mergesort
147,1617,Quicksort
147,587,Radixsort
148,16388,Bubblesort
148,11554,Insertionsort
148,2983,Heapsort
148,2860,Mergesort
148,1520,Quicksort
148,591,Radixsort
149,16095,Bubblesort
149,11066,Insertionsort
149,3037,Heapsort
149,2878,Mergesort
149,1807,Quicksort
149,595,Radixsort
150,16596,Bubblesort
150,11252,Insertionsort
150,3042,Heapsort
150,2892,Mergesort
150,1667,Quicksort
150,599,Radixsort
151,16736,Bubblesort
151,11594,Insertionsort
151,3027,Heapsort
151,2908,Mergesort
151,1613,Quicksort
151,603,Radixsort
152,16717,Bubblesort
152,11162,Insertionsort
152,3104,Heapsort
152,2924,Mergesort
152,1613,Quicksort
152,607,Radixsort
153,17577,Bubblesort
153,12926,Insertionsort
153,3083,Heapsort
153,2950,Mergesort
153,1998,Quicksort
153,611,Radixsort
154,17219,Bubblesort
154,11618,Insertionsort
154,3118,Heapsort
154,2964,Mergesort
154,1846,Quicksort
154,615,Radixsort
155,17947,Bubblesort
155,12622,Insertionsort
155,3103,Heapsort
155,2980,Mergesort
155,1563,Quicksort
155,619,Radixsort
156,17505,Bubblesort
156,11680,Insertionsort
156,3204,Heapsort
156,2996,Mergesort
156,1695,Quicksort
156,623,Radixsort
157,17992,Bubblesort
157,12564,Insertionsort
157,3159,Heapsort
157,3016,Mergesort
157,2209,Quicksort
157,627,Radixsort
158,18389,Bubblesort
158,12750,Insertionsort
158,3188,Heapsort
158,3032,Mergesort
158,2019,Quicksort
158,631,Radixsort
159,18640,Bubblesort
159,13360,Insertionsort
159,3218,Heapsort
159,3050,Mergesort
159,1852,Quicksort
159,635,Radixsort
160,18218,Bubblesort
160,12196,Insertionsort
160,3316,Heapsort
160,3068,Mergesort
160,2375,Quicksort
160,639,Radixsort
161,18686,Bubblesort
161,12452,Insertionsort
161,3304,Heapsort
161,3140,Mergesort
161,1638,Quicksort
161,643,Radixsort
162,19318,Bubblesort
162,13400,Insertionsort
162,3312,Heapsort
162,3152,Mergesort
162,1810,Quicksort
162,647,Radixsort
163,19231,Bubblesort
163,13502,Insertionsort
163,3345,Heapsort
163,3166,Mergesort
163,1801,Quicksort
163,651,Radixsort
164,20157,Bubblesort
164,14540,Insertionsort
164,3344,Heapsort
164,3180,Mergesort
164,1916,Quicksort
164,655,Radixsort
165,20272,Bubblesort
165,14374,Insertionsort
165,3389,Heapsort
165,3198,Mergesort
165,1908,Quicksort
165,659,Radixsort
166,20201,Bubblesort
166,14096,Insertionsort
166,3385,Heapsort
166,3212,Mergesort
166,2081,Quicksort
166,663,Radixsort
167,20095,Bubblesort
167,13486,Insertionsort
167,3433,Heapsort
167,3228,Mergesort
167,1745,Quicksort
167,667,Radixsort
168,20916,Bubblesort
168,14608,Insertionsort
168,3519,Heapsort
168,3244,Mergesort
168,1824,Quicksort
168,671,Radixsort
169,21523,Bubblesort
169,15810,Insertionsort
169,3471,Heapsort
169,3270,Mergesort
169,2340,Quicksort
169,675,Radixsort
170,21569,Bubblesort
170,15428,Insertionsort
170,3470,Heapsort
170,3284,Mergesort
170,2201,Quicksort
170,679,Radixsort
171,21628,Bubblesort
171,15910,Insertionsort
171,3533,Heapsort
171,3300,Mergesort
171,2096,Quicksort
171,683,Radixsort
172,21404,Bubblesort
172,14640,Insertionsort
172,3595,Heapsort
172,3316,Mergesort
172,1917,Quicksort
172,687,Radixsort
173,22570,Bubblesort
173,16328,Insertionsort
173,3556,Heapsort
173,3336,Mergesort
173,2156,Quicksort
173,691,Radixsort
174,21587,Bubblesort
174,14370,Insertionsort
174,3627,Heapsort
174,3352,Mergesort
174,2045,Quicksort
174,695,Radixsort
175,22018,Bubblesort
175,15072,Insertionsort
175,3672,Heapsort
175,3370,Mergesort
175,2020,Quicksort
175,699,Radixsort
176,22091,Bubblesort
176,15002,Insertionsort
176,3644,Heapsort
176,3388,Mergesort
176,2377,Quicksort
176,703,Radixsort
177,23065,Bubblesort
177,16740,Insertionsort
177,3704,Heapsort
177,3430,Mergesort
177,1863,Quicksort
177,707,Radixsort
178,23117,Bubblesort
178,16246,Insertionsort
178,3706,Heapsort
178,3444,Mergesort
178,2029,Quicksort
178,711,Radixsort
179,23414,Bubblesort
179,16442,Insertionsort
179,3739,Heapsort
179,3460,Mergesort
179,2216,Quicksort
179,715,Radixsort
180,24109,Bubblesort
180,16930,Insertionsort
180,3741,Heapsort
180,3476,Mergesort
180,2150,Quicksort
180,719,Radixsort
181,23684,Bubblesort
181,15878,Insertionsort
181,3828,Heapsort
181,3496,Mergesort
181,2081,Quicksort
181,723,Radixsort
182,24467,Bubblesort
182,17454,Insertionsort
182,3833,Heapsort
182,3512,Mergesort
182,2269,Quicksort
182,727,Radixsort
183,24065,Bubblesort
183,16382,Insertionsort
183,3827,Heapsort
183,3530,Mergesort
183,2120,Quicksort
183,731,Radixsort
184,24424,Bubblesort
184,16188,Insertionsort
184,3880,Heapsort
184,3548,Mergesort
184,2002,Quicksort
184,735,Radixsort
185,24913,Bubblesort
185,17276,Insertionsort
185,3889,Heapsort
185,3576,Mergesort
185,2248,Quicksort
185,739,Radixsort
186,24937,Bubblesort
186,16968,Insertionsort
186,3957,Heapsort
186,3592,Mergesort
186,2321,Quicksort
186,743,Radixsort
187,25547,Bubblesort
187,18126,Insertionsort
187,3921,Heapsort
187,3610,Mergesort
187,2101,Quicksort
187,747,Radixsort
188,25192,Bubblesort
188,17168,Insertionsort
188,4001,Heapsort
188,3628,Mergesort
188,2187,Quicksort
188,751,Radixsort
189,26159,Bubblesort
189,18034,Insertionsort
189,4004,Heapsort
189,3650,Mergesort
189,2153,Quicksort
189,755,Radixsort
190,26338,Bubblesort
190,18560,Insertionsort
190,3964,Heapsort
190,3668,Mergesort
190,2544,Quicksort
190,759,Radixsort
191,27106,Bubblesort
191,19862,Insertionsort
191,4009,Heapsort
191,3688,Mergesort
191,2184,Quicksort
191,763,Radixsort
192,26900,Bubblesort
192,18584,Insertionsort
192,4083,Heapsort
192,3708,Mergesort
192,2351,Quicksort
192,767,Radixsort
193,26422,Bubblesort
193,17424,Insertionsort
193,4086,Heapsort
193,3844,Mergesort
193,2604,Quicksort
193,771,Radixsort
194,27389,Bubblesort
194,19062,Insertionsort
194,4148,Heapsort
194,3856,Mergesort
194,2318,Quicksort
194,775,Radixsort
195,27879,Bubblesort
195,19750,Insertionsort
195,4142,Heapsort
195,3870,Mergesort
195,2560,Quicksort
195,779,Radixsort
196,27939,Bubblesort
196,19068,Insertionsort
196,4219,Heapsort
196,3884,Mergesort
196,2388,Quicksort
196,783,Radixsort
197,28386,Bubblesort
197,19928,Insertionsort
197,4234,Heapsort
197,3902,Mergesort
197,2322,Quicksort
197,787,Radixsort
198,28552,Bubblesort
198,20358,Insertionsort
198,4236,Heapsort
198,3916,Mergesort
198,2564,Quicksort
198,791,Radixsort
199,29550,Bubblesort
199,21456,Insertionsort
199,4233,Heapsort
199,3932,Mergesort
199,2443,Quicksort
199,795,Radixsort
200,29046,Bubblesort
200,19460,Insertionsort
200,4349,Heapsort
200,3948,Mergesort
200,2725,Quicksort
200,799,Radixsort
201,29902,Bubblesort
201,21430,Insertionsort
201,4283,Heapsort
201,3974,Mergesort
201,2489,Quicksort
201,803,Radixsort
202,30415,Bubblesort
202,21374,Insertionsort
202,4339,Heapsort
202,3988,Mergesort
202,2264,Quicksort
202,807,Radixsort
203,30951,Bubblesort
203,21704,Insertionsort
203,4396,Heapsort
203,4004,Mergesort
203,2615,Quicksort
203,811,Radixsort
204,30501,Bubblesort
204,21166,Insertionsort
204,4314,Heapsort
204,4020,Mergesort
204,2512,Quicksort
204,815,Radixsort
205,31254,Bubblesort
205,22104,Insertionsort
205,4404,Heapsort
205,4040,Mergesort
205,2515,Quicksort
205,819,Radixsort
206,31330,Bubblesort
206,22176,Insertionsort
206,4415,Heapsort
